station,valid,drct,sknt,sped
MYR,2024-07-30 16:56,180.00,15.00,17.25
MYR,2024-07-30 17:56,180.00,14.00,16.10
MYR,2024-07-30 18:56,180.00,15.00,17.25
MYR,2024-07-30 19:56,190.00,14.00,16.10
MYR,2024-07-30 20:56,190.00,14.00,16.10
MYR,2024-07-30 21:56,200.00,12.00,13.80
MYR,2024-07-30 22:56,210.00,6.00,6.90
MYR,2024-07-30 23:56,180.00,3.00,3.45
MYR,2024-07-31 00:56,240.00,5.00,5.75
MYR,2024-07-31 01:56,240.00,6.00,6.90
MYR,2024-07-31 02:56,280.00,6.00,6.90
MYR,2024-07-31 03:56,280.00,7.00,8.05
MYR,2024-07-31 04:56,210.00,5.00,5.75
MYR,2024-07-31 05:56,0.00,0.00,0.00
MYR,2024-07-31 06:56,0.00,0.00,0.00
MYR,2024-07-31 07:56,0.00,0.00,0.00
MYR,2024-07-31 08:56,240.00,4.00,4.60
MYR,2024-07-31 09:56,180.00,5.00,5.75
MYR,2024-07-31 10:56,160.00,7.00,8.05
MYR,2024-07-31 11:56,160.00,9.00,10.35
MYR,2024-07-31 12:56,160.00,8.00,9.20
MYR,2024-07-31 13:56,140.00,9.00,10.35
MYR,2024-07-31 14:56,160.00,10.00,11.50
MYR,2024-07-31 15:56,170.00,8.00,9.20
MYR,2024-07-31 16:56,170.00,9.00,10.35
MYR,2024-07-31 17:56,170.00,6.00,6.90
MYR,2024-07-31 18:56,180.00,7.00,8.05
MYR,2024-07-31 19:56,190.00,8.00,9.20
MYR,2024-07-31 20:56,190.00,9.00,10.35
MYR,2024-07-31 21:56,280.00,4.00,4.60
MYR,2024-07-31 22:56,250.00,4.00,4.60
MYR,2024-07-31 23:56,260.00,3.00,3.45
MYR,2024-08-01 00:56,240.00,6.00,6.90
MYR,2024-08-01 01:56,270.00,5.00,5.75
MYR,2024-08-01 02:56,270.00,5.00,5.75
MYR,2024-08-01 03:56,260.00,6.00,6.90
MYR,2024-08-01 04:56,230.00,5.00,5.75
MYR,2024-08-01 05:56,0.00,0.00,0.00
MYR,2024-08-01 06:56,250.00,6.00,6.90
MYR,2024-08-01 07:56,270.00,6.00,6.90
MYR,2024-08-01 08:25,280.00,6.00,6.90
MYR,2024-08-01 08:56,290.00,6.00,6.90
MYR,2024-08-01 09:56,320.00,3.00,3.45
MYR,2024-08-01 10:56,180.00,9.00,10.35
MYR,2024-08-01 11:56,190.00,12.00,13.80
MYR,2024-08-01 12:56,170.00,11.00,12.65
MYR,2024-08-01 13:17,180.00,12.00,13.80
MYR,2024-08-01 13:56,180.00,13.00,14.95
MYR,2024-08-01 14:56,170.00,13.00,14.95
MYR,2024-08-01 15:42,180.00,11.00,12.65
MYR,2024-08-01 15:56,170.00,11.00,12.65
MYR,2024-08-01 16:18,340.00,15.00,17.25
MYR,2024-08-01 16:28,230.00,9.00,10.35
MYR,2024-08-01 16:42,200.00,10.00,11.50
MYR,2024-08-01 16:56,230.00,11.00,12.65
MYR,2024-08-01 17:56,210.00,10.00,11.50
MYR,2024-08-01 18:08,200.00,8.00,9.20
MYR,2024-08-01 18:56,230.00,8.00,9.20
MYR,2024-08-01 19:56,200.00,9.00,10.35
MYR,2024-08-01 20:56,190.00,8.00,9.20
MYR,2024-08-01 21:56,200.00,10.00,11.50
MYR,2024-08-01 22:56,200.00,11.00,12.65
MYR,2024-08-01 23:56,210.00,8.00,9.20
MYR,2024-08-02 00:56,220.00,4.00,4.60
MYR,2024-08-02 01:56,220.00,3.00,3.45
MYR,2024-08-02 02:56,190.00,4.00,4.60
MYR,2024-08-02 03:56,210.00,5.00,5.75
MYR,2024-08-02 04:56,null,4.00,4.60
MYR,2024-08-02 05:56,230.00,3.00,3.45
MYR,2024-08-02 06:56,220.00,5.00,5.75
MYR,2024-08-02 07:56,220.00,6.00,6.90
MYR,2024-08-02 08:19,240.00,8.00,9.20
MYR,2024-08-02 08:56,230.00,6.00,6.90
MYR,2024-08-02 09:56,230.00,10.00,11.50
MYR,2024-08-02 10:56,180.00,10.00,11.50
MYR,2024-08-02 11:56,180.00,13.00,14.95
MYR,2024-08-02 12:56,190.00,15.00,17.25
MYR,2024-08-02 13:13,170.00,16.00,18.40
MYR,2024-08-02 13:49,180.00,18.00,20.70
MYR,2024-08-02 13:56,180.00,14.00,16.10
MYR,2024-08-02 14:22,180.00,14.00,16.10
MYR,2024-08-02 14:42,180.00,16.00,18.40
MYR,2024-08-02 14:56,180.00,17.00,19.55
MYR,2024-08-02 15:52,180.00,13.00,14.95
MYR,2024-08-02 15:56,180.00,13.00,14.95
MYR,2024-08-02 16:10,190.00,13.00,14.95
MYR,2024-08-02 16:56,200.00,10.00,11.50
MYR,2024-08-02 17:08,230.00,7.00,8.05
MYR,2024-08-02 17:56,190.00,6.00,6.90
MYR,2024-08-02 18:56,190.00,13.00,14.95
MYR,2024-08-02 19:56,190.00,11.00,12.65
MYR,2024-08-02 20:56,200.00,8.00,9.20
MYR,2024-08-02 21:08,220.00,10.00,11.50
MYR,2024-08-02 21:21,200.00,7.00,8.05
MYR,2024-08-02 21:56,190.00,10.00,11.50
MYR,2024-08-02 22:56,190.00,11.00,12.65
MYR,2024-08-02 23:18,200.00,11.00,12.65
MYR,2024-08-02 23:56,200.00,12.00,13.80
MYR,2024-08-03 00:28,210.00,12.00,13.80
MYR,2024-08-03 00:56,200.00,11.00,12.65
MYR,2024-08-03 01:56,210.00,9.00,10.35
MYR,2024-08-03 02:56,210.00,9.00,10.35
MYR,2024-08-03 03:56,200.00,6.00,6.90
MYR,2024-08-03 04:56,200.00,6.00,6.90
MYR,2024-08-03 05:56,200.00,5.00,5.75
MYR,2024-08-03 06:56,200.00,6.00,6.90
MYR,2024-08-03 07:56,200.00,9.00,10.35
MYR,2024-08-03 08:56,200.00,9.00,10.35
MYR,2024-08-03 09:56,190.00,11.00,12.65
MYR,2024-08-03 10:42,180.00,12.00,13.80
MYR,2024-08-03 10:56,180.00,14.00,16.10
MYR,2024-08-03 11:22,170.00,16.00,18.40
MYR,2024-08-03 11:35,180.00,14.00,16.10
MYR,2024-08-03 11:54,200.00,19.00,21.85
MYR,2024-08-03 11:56,190.00,15.00,17.25
MYR,2024-08-03 12:06,200.00,11.00,12.65
MYR,2024-08-03 12:56,180.00,10.00,11.50
MYR,2024-08-03 13:47,190.00,15.00,17.25
MYR,2024-08-03 13:56,190.00,12.00,13.80
MYR,2024-08-03 14:07,180.00,10.00,11.50
MYR,2024-08-03 14:33,190.00,13.00,14.95
MYR,2024-08-03 14:56,190.00,12.00,13.80
MYR,2024-08-03 15:56,180.00,18.00,20.70
MYR,2024-08-03 16:56,180.00,15.00,17.25
MYR,2024-08-03 17:56,190.00,12.00,13.80
MYR,2024-08-03 18:56,180.00,10.00,11.50
MYR,2024-08-03 19:56,190.00,10.00,11.50
MYR,2024-08-03 20:56,190.00,8.00,9.20
MYR,2024-08-03 21:56,270.00,4.00,4.60
MYR,2024-08-03 22:56,320.00,7.00,8.05
MYR,2024-08-03 23:56,210.00,5.00,5.75
MYR,2024-08-04 00:32,250.00,9.00,10.35
MYR,2024-08-04 00:56,170.00,7.00,8.05
MYR,2024-08-04 01:56,200.00,5.00,5.75
MYR,2024-08-04 02:56,240.00,6.00,6.90
MYR,2024-08-04 03:56,210.00,4.00,4.60
MYR,2024-08-04 04:56,230.00,4.00,4.60
MYR,2024-08-04 05:56,270.00,5.00,5.75
MYR,2024-08-04 06:56,180.00,3.00,3.45
MYR,2024-08-04 07:34,0.00,0.00,0.00
MYR,2024-08-04 07:39,210.00,5.00,5.75
MYR,2024-08-04 07:56,190.00,4.00,4.60
MYR,2024-08-04 08:13,190.00,8.00,9.20
MYR,2024-08-04 08:54,190.00,11.00,12.65
MYR,2024-08-04 08:56,180.00,9.00,10.35
MYR,2024-08-04 09:18,190.00,8.00,9.20
MYR,2024-08-04 09:56,190.00,8.00,9.20
MYR,2024-08-04 10:56,180.00,7.00,8.05
MYR,2024-08-04 11:56,180.00,8.00,9.20
MYR,2024-08-04 12:56,180.00,8.00,9.20
MYR,2024-08-04 13:56,170.00,11.00,12.65
MYR,2024-08-04 14:56,190.00,9.00,10.35
MYR,2024-08-04 15:56,170.00,11.00,12.65
MYR,2024-08-04 16:22,170.00,11.00,12.65
MYR,2024-08-04 16:56,150.00,9.00,10.35
MYR,2024-08-04 17:56,160.00,11.00,12.65
MYR,2024-08-04 18:56,160.00,9.00,10.35
MYR,2024-08-04 19:16,160.00,12.00,13.80
MYR,2024-08-04 19:56,150.00,11.00,12.65
MYR,2024-08-04 20:56,160.00,11.00,12.65
MYR,2024-08-04 21:49,160.00,14.00,16.10
MYR,2024-08-04 21:56,150.00,11.00,12.65
MYR,2024-08-04 22:53,170.00,13.00,14.95
MYR,2024-08-04 22:56,170.00,14.00,16.10
MYR,2024-08-04 23:25,170.00,13.00,14.95
MYR,2024-08-04 23:56,170.00,13.00,14.95
MYR,2024-08-05 00:38,180.00,10.00,11.50
MYR,2024-08-05 00:56,180.00,12.00,13.80
MYR,2024-08-05 01:07,170.00,12.00,13.80
MYR,2024-08-05 01:56,200.00,8.00,9.20
MYR,2024-08-05 02:56,180.00,5.00,5.75
MYR,2024-08-05 03:56,150.00,7.00,8.05
MYR,2024-08-05 04:44,170.00,9.00,10.35
MYR,2024-08-05 04:56,180.00,7.00,8.05
MYR,2024-08-05 05:14,170.00,9.00,10.35
MYR,2024-08-05 05:56,170.00,9.00,10.35
MYR,2024-08-05 06:56,150.00,11.00,12.65
MYR,2024-08-05 07:48,150.00,8.00,9.20
MYR,2024-08-05 07:56,170.00,11.00,12.65
MYR,2024-08-05 08:22,160.00,5.00,5.75
MYR,2024-08-05 08:56,150.00,4.00,4.60
MYR,2024-08-05 09:08,0.00,0.00,0.00
MYR,2024-08-05 09:56,90.00,4.00,4.60
MYR,2024-08-05 10:56,120.00,4.00,4.60
MYR,2024-08-05 11:35,120.00,6.00,6.90
MYR,2024-08-05 11:56,100.00,6.00,6.90
MYR,2024-08-05 12:52,130.00,4.00,4.60
MYR,2024-08-05 12:56,130.00,6.00,6.90
MYR,2024-08-05 13:56,180.00,4.00,4.60
MYR,2024-08-05 14:37,150.00,5.00,5.75
MYR,2024-08-05 14:56,150.00,5.00,5.75
MYR,2024-08-05 15:09,0.00,0.00,0.00
MYR,2024-08-05 15:43,150.00,11.00,12.65
MYR,2024-08-05 15:56,140.00,13.00,14.95
MYR,2024-08-05 16:07,140.00,10.00,11.50
MYR,2024-08-05 16:31,130.00,7.00,8.05
MYR,2024-08-05 16:56,120.00,8.00,9.20
MYR,2024-08-05 17:25,150.00,14.00,16.10
MYR,2024-08-05 17:51,170.00,9.00,10.35
MYR,2024-08-05 17:56,170.00,10.00,11.50
MYR,2024-08-05 18:22,150.00,5.00,5.75
MYR,2024-08-05 18:42,100.00,4.00,4.60
MYR,2024-08-05 18:56,90.00,3.00,3.45
MYR,2024-08-05 19:17,null,3.00,3.45
MYR,2024-08-05 19:56,100.00,6.00,6.90
MYR,2024-08-05 20:25,100.00,7.00,8.05
MYR,2024-08-05 20:56,110.00,6.00,6.90
MYR,2024-08-05 21:56,120.00,9.00,10.35
MYR,2024-08-05 22:53,130.00,8.00,9.20
MYR,2024-08-05 22:56,130.00,8.00,9.20
MYR,2024-08-05 23:53,null,6.00,6.90
MYR,2024-08-05 23:56,110.00,5.00,5.75
MYR,2024-08-06 00:56,90.00,6.00,6.90
MYR,2024-08-06 01:56,100.00,7.00,8.05
MYR,2024-08-06 02:12,100.00,7.00,8.05
MYR,2024-08-06 02:56,100.00,8.00,9.20
MYR,2024-08-06 03:56,90.00,10.00,11.50
MYR,2024-08-06 04:56,110.00,12.00,13.80
MYR,2024-08-06 05:31,90.00,10.00,11.50
MYR,2024-08-06 05:41,100.00,12.00,13.80
MYR,2024-08-06 05:56,110.00,14.00,16.10
MYR,2024-08-06 06:44,110.00,14.00,16.10
MYR,2024-08-06 06:56,100.00,14.00,16.10
MYR,2024-08-06 07:18,100.00,13.00,14.95
MYR,2024-08-06 07:50,110.00,12.00,13.80
MYR,2024-08-06 07:56,100.00,11.00,12.65
MYR,2024-08-06 08:52,90.00,12.00,13.80
MYR,2024-08-06 08:56,100.00,10.00,11.50
MYR,2024-08-06 09:04,100.00,9.00,10.35
MYR,2024-08-06 09:22,100.00,8.00,9.20
MYR,2024-08-06 09:56,90.00,11.00,12.65
MYR,2024-08-06 10:02,80.00,11.00,12.65
MYR,2024-08-06 10:27,190.00,17.00,19.55
MYR,2024-08-06 10:32,160.00,14.00,16.10
MYR,2024-08-06 10:35,140.00,8.00,9.20
MYR,2024-08-06 10:42,130.00,14.00,16.10
MYR,2024-08-06 10:49,130.00,14.00,16.10
MYR,2024-08-06 10:56,120.00,9.00,10.35
MYR,2024-08-06 11:21,120.00,12.00,13.80
MYR,2024-08-06 11:56,150.00,13.00,14.95
MYR,2024-08-06 12:29,110.00,9.00,10.35
MYR,2024-08-06 12:56,90.00,8.00,9.20
MYR,2024-08-06 13:56,120.00,11.00,12.65
MYR,2024-08-06 14:51,100.00,9.00,10.35
MYR,2024-08-06 14:56,110.00,7.00,8.05
MYR,2024-08-06 15:08,100.00,9.00,10.35
MYR,2024-08-06 15:56,100.00,9.00,10.35
MYR,2024-08-06 16:24,110.00,11.00,12.65
MYR,2024-08-06 16:51,100.00,11.00,12.65
MYR,2024-08-06 16:56,110.00,11.00,12.65
MYR,2024-08-06 17:36,90.00,9.00,10.35
MYR,2024-08-06 17:56,90.00,10.00,11.50
MYR,2024-08-06 18:46,90.00,9.00,10.35
MYR,2024-08-06 18:56,80.00,8.00,9.20
MYR,2024-08-06 19:18,110.00,13.00,14.95
MYR,2024-08-06 19:34,110.00,7.00,8.05
MYR,2024-08-06 19:56,90.00,7.00,8.05
MYR,2024-08-06 20:20,80.00,8.00,9.20
MYR,2024-08-06 20:56,90.00,10.00,11.50
MYR,2024-08-06 21:05,100.00,11.00,12.65
MYR,2024-08-06 21:56,100.00,10.00,11.50
MYR,2024-08-06 22:11,90.00,10.00,11.50
MYR,2024-08-06 22:26,80.00,10.00,11.50
MYR,2024-08-06 22:54,80.00,7.00,8.05
MYR,2024-08-06 22:56,80.00,7.00,8.05
MYR,2024-08-06 23:13,60.00,8.00,9.20
MYR,2024-08-06 23:29,80.00,8.00,9.20
MYR,2024-08-06 23:34,70.00,8.00,9.20
MYR,2024-08-06 23:56,60.00,12.00,13.80
MYR,2024-08-07 00:15,60.00,9.00,10.35
MYR,2024-08-07 00:34,80.00,13.00,14.95
MYR,2024-08-07 00:56,80.00,9.00,10.35
MYR,2024-08-07 01:33,80.00,10.00,11.50
MYR,2024-08-07 01:56,80.00,8.00,9.20
MYR,2024-08-07 02:24,80.00,10.00,11.50
MYR,2024-08-07 02:56,80.00,11.00,12.65
MYR,2024-08-07 03:14,80.00,12.00,13.80
MYR,2024-08-07 03:56,50.00,12.00,13.80
MYR,2024-08-07 04:30,70.00,10.00,11.50
MYR,2024-08-07 04:56,50.00,11.00,12.65
MYR,2024-08-07 05:03,60.00,8.00,9.20
MYR,2024-08-07 05:37,70.00,10.00,11.50
MYR,2024-08-07 05:56,80.00,11.00,12.65
MYR,2024-08-07 06:46,80.00,14.00,16.10
MYR,2024-08-07 06:56,70.00,11.00,12.65
MYR,2024-08-07 07:36,70.00,11.00,12.65
MYR,2024-08-07 07:56,80.00,13.00,14.95
MYR,2024-08-07 08:46,70.00,13.00,14.95
MYR,2024-08-07 08:56,60.00,13.00,14.95
MYR,2024-08-07 09:02,70.00,11.00,12.65
MYR,2024-08-07 09:21,60.00,10.00,11.50
MYR,2024-08-07 09:33,60.00,8.00,9.20
MYR,2024-08-07 09:56,80.00,12.00,13.80
MYR,2024-08-07 10:24,60.00,11.00,12.65
MYR,2024-08-07 10:54,50.00,11.00,12.65
MYR,2024-08-07 10:56,50.00,9.00,10.35
MYR,2024-08-07 10:59,80.00,11.00,12.65
MYR,2024-08-07 11:02,90.00,12.00,13.80
MYR,2024-08-07 11:10,100.00,13.00,14.95
MYR,2024-08-07 11:13,90.00,13.00,14.95
MYR,2024-08-07 11:23,90.00,15.00,17.25
MYR,2024-08-07 11:25,110.00,13.00,14.95
MYR,2024-08-07 11:33,80.00,13.00,14.95
MYR,2024-08-07 11:47,70.00,14.00,16.10
MYR,2024-08-07 11:56,70.00,10.00,11.50
MYR,2024-08-07 12:22,50.00,11.00,12.65
MYR,2024-08-07 12:43,60.00,15.00,17.25
MYR,2024-08-07 12:56,80.00,12.00,13.80
MYR,2024-08-07 13:09,70.00,9.00,10.35
MYR,2024-08-07 13:39,90.00,14.00,16.10
MYR,2024-08-07 13:48,80.00,16.00,18.40
MYR,2024-08-07 13:56,80.00,8.00,9.20
MYR,2024-08-07 14:07,80.00,16.00,18.40
MYR,2024-08-07 14:29,80.00,11.00,12.65
MYR,2024-08-07 14:56,100.00,9.00,10.35
MYR,2024-08-07 15:56,100.00,14.00,16.10
MYR,2024-08-07 16:56,110.00,11.00,12.65
MYR,2024-08-07 17:56,100.00,10.00,11.50
MYR,2024-08-07 18:56,100.00,8.00,9.20
MYR,2024-08-07 19:04,90.00,12.00,13.80
MYR,2024-08-07 19:17,80.00,7.00,8.05
MYR,2024-08-07 19:56,100.00,9.00,10.35
MYR,2024-08-07 20:09,100.00,12.00,13.80
MYR,2024-08-07 20:46,110.00,10.00,11.50
MYR,2024-08-07 20:56,100.00,12.00,13.80
MYR,2024-08-07 21:56,120.00,12.00,13.80
MYR,2024-08-07 22:56,130.00,10.00,11.50
MYR,2024-08-07 23:09,130.00,15.00,17.25
MYR,2024-08-07 23:56,130.00,14.00,16.10
MYR,2024-08-08 00:25,130.00,14.00,16.10
MYR,2024-08-08 00:56,130.00,13.00,14.95
MYR,2024-08-08 01:56,140.00,16.00,18.40
MYR,2024-08-08 02:08,140.00,20.00,23.00
MYR,2024-08-08 02:56,150.00,19.00,21.85
MYR,2024-08-08 03:17,140.00,19.00,21.85
MYR,2024-08-08 03:56,150.00,19.00,21.85
MYR,2024-08-08 04:56,150.00,21.00,24.15
MYR,2024-08-08 05:56,140.00,23.00,26.45
MYR,2024-08-08 06:56,170.00,21.00,24.15
MYR,2024-08-08 07:56,190.00,20.00,23.00
MYR,2024-08-08 08:56,190.00,17.00,19.55
MYR,2024-08-08 09:56,190.00,14.00,16.10
MYR,2024-08-08 10:17,190.00,16.00,18.40
MYR,2024-08-08 10:56,190.00,18.00,20.70
MYR,2024-08-08 11:56,190.00,17.00,19.55
MYR,2024-08-08 12:01,200.00,20.00,23.00
MYR,2024-08-08 12:32,180.00,20.00,23.00
MYR,2024-08-08 12:54,180.00,22.00,25.30
MYR,2024-08-08 12:56,180.00,24.00,27.60
MYR,2024-08-08 13:33,200.00,16.00,18.40
MYR,2024-08-08 13:56,200.00,17.00,19.55
MYR,2024-08-08 14:56,190.00,22.00,25.30
MYR,2024-08-08 15:21,230.00,15.00,17.25
MYR,2024-08-08 15:33,200.00,11.00,12.65
MYR,2024-08-08 15:56,180.00,15.00,17.25
MYR,2024-08-08 16:56,180.00,23.00,26.45
MYR,2024-08-08 17:11,180.00,23.00,26.45
MYR,2024-08-08 17:54,200.00,14.00,16.10
MYR,2024-08-08 17:56,210.00,15.00,17.25
MYR,2024-08-08 18:21,180.00,10.00,11.50
MYR,2024-08-08 18:56,190.00,9.00,10.35
MYR,2024-08-08 19:23,180.00,10.00,11.50
MYR,2024-08-08 19:56,210.00,9.00,10.35
MYR,2024-08-08 20:56,210.00,11.00,12.65
MYR,2024-08-08 21:56,190.00,14.00,16.10
MYR,2024-08-08 22:56,220.00,9.00,10.35
MYR,2024-08-08 23:56,240.00,8.00,9.20
MYR,2024-08-09 00:56,240.00,9.00,10.35
MYR,2024-08-09 01:09,220.00,7.00,8.05
MYR,2024-08-09 01:24,180.00,11.00,12.65
MYR,2024-08-09 01:56,220.00,10.00,11.50
MYR,2024-08-09 02:29,230.00,9.00,10.35
MYR,2024-08-09 02:56,270.00,6.00,6.90
MYR,2024-08-09 03:56,210.00,16.00,18.40
MYR,2024-08-09 04:14,240.00,14.00,16.10
MYR,2024-08-09 04:56,240.00,9.00,10.35
MYR,2024-08-09 05:56,210.00,9.00,10.35
MYR,2024-08-09 06:56,200.00,12.00,13.80
MYR,2024-08-09 07:56,210.00,13.00,14.95
MYR,2024-08-09 08:56,0.00,0.00,0.00
MYR,2024-08-09 09:56,170.00,3.00,3.45
MYR,2024-08-09 10:47,170.00,9.00,10.35
MYR,2024-08-09 10:56,160.00,9.00,10.35
MYR,2024-08-09 11:12,180.00,8.00,9.20
MYR,2024-08-09 11:56,190.00,6.00,6.90
MYR,2024-08-09 12:12,190.00,10.00,11.50
MYR,2024-08-09 12:56,190.00,10.00,11.50
MYR,2024-08-09 13:56,190.00,11.00,12.65
MYR,2024-08-09 14:09,190.00,9.00,10.35
MYR,2024-08-09 14:20,190.00,14.00,16.10
MYR,2024-08-09 14:41,190.00,12.00,13.80
MYR,2024-08-09 14:53,190.00,11.00,12.65
MYR,2024-08-09 14:56,190.00,10.00,11.50
MYR,2024-08-09 15:11,180.00,15.00,17.25
MYR,2024-08-09 15:56,240.00,4.00,4.60
MYR,2024-08-09 16:13,200.00,7.00,8.05
MYR,2024-08-09 16:54,0.00,0.00,0.00
MYR,2024-08-09 16:56,0.00,0.00,0.00
MYR,2024-08-09 17:27,180.00,6.00,6.90
MYR,2024-08-09 17:56,180.00,9.00,10.35
MYR,2024-08-09 18:32,180.00,8.00,9.20
MYR,2024-08-09 18:56,190.00,10.00,11.50
MYR,2024-08-09 19:24,200.00,7.00,8.05
MYR,2024-08-09 19:56,200.00,5.00,5.75
MYR,2024-08-09 20:29,190.00,8.00,9.20
MYR,2024-08-09 20:56,190.00,9.00,10.35
MYR,2024-08-09 21:56,190.00,8.00,9.20
MYR,2024-08-09 22:56,190.00,7.00,8.05
MYR,2024-08-09 23:43,200.00,7.00,8.05
MYR,2024-08-09 23:56,200.00,6.00,6.90
MYR,2024-08-10 00:41,200.00,6.00,6.90
MYR,2024-08-10 00:56,200.00,7.00,8.05
MYR,2024-08-10 01:56,210.00,4.00,4.60
MYR,2024-08-10 02:56,200.00,5.00,5.75
MYR,2024-08-10 03:56,220.00,4.00,4.60
MYR,2024-08-10 04:56,190.00,5.00,5.75
MYR,2024-08-10 05:56,190.00,4.00,4.60
MYR,2024-08-10 06:56,200.00,3.00,3.45
MYR,2024-08-10 07:56,260.00,3.00,3.45
MYR,2024-08-10 08:56,260.00,5.00,5.75
MYR,2024-08-10 09:56,320.00,4.00,4.60
MYR,2024-08-10 10:56,0.00,0.00,0.00
MYR,2024-08-10 11:56,150.00,8.00,9.20
MYR,2024-08-10 12:56,160.00,10.00,11.50
MYR,2024-08-10 13:56,180.00,10.00,11.50
MYR,2024-08-10 14:28,180.00,11.00,12.65
MYR,2024-08-10 14:56,190.00,12.00,13.80
MYR,2024-08-10 15:16,260.00,6.00,6.90
MYR,2024-08-10 15:33,240.00,4.00,4.60
MYR,2024-08-10 15:56,190.00,8.00,9.20
MYR,2024-08-10 16:56,190.00,13.00,14.95
MYR,2024-08-10 17:56,190.00,13.00,14.95
MYR,2024-08-10 18:48,190.00,10.00,11.50
MYR,2024-08-10 18:56,190.00,11.00,12.65
MYR,2024-08-10 19:56,190.00,10.00,11.50
MYR,2024-08-10 20:56,190.00,8.00,9.20
MYR,2024-08-10 21:10,190.00,9.00,10.35
MYR,2024-08-10 21:56,200.00,6.00,6.90
MYR,2024-08-10 22:56,190.00,7.00,8.05
MYR,2024-08-10 23:56,210.00,7.00,8.05
MYR,2024-08-11 00:56,0.00,0.00,0.00
MYR,2024-08-11 01:56,190.00,3.00,3.45
MYR,2024-08-11 02:56,180.00,3.00,3.45
MYR,2024-08-11 03:28,180.00,4.00,4.60
MYR,2024-08-11 03:56,0.00,0.00,0.00
MYR,2024-08-11 04:15,180.00,3.00,3.45
MYR,2024-08-11 04:47,220.00,3.00,3.45
MYR,2024-08-11 04:56,0.00,0.00,0.00
MYR,2024-08-11 05:56,0.00,0.00,0.00
MYR,2024-08-11 06:41,0.00,0.00,0.00
MYR,2024-08-11 06:56,0.00,0.00,0.00
MYR,2024-08-11 07:00,0.00,0.00,0.00
MYR,2024-08-11 07:56,0.00,0.00,0.00
MYR,2024-08-11 08:27,190.00,3.00,3.45
MYR,2024-08-11 08:56,280.00,3.00,3.45
MYR,2024-08-11 09:56,170.00,4.00,4.60
MYR,2024-08-11 10:56,160.00,4.00,4.60
MYR,2024-08-11 11:11,150.00,7.00,8.05
MYR,2024-08-11 11:21,180.00,9.00,10.35
MYR,2024-08-11 11:23,180.00,7.00,8.05
MYR,2024-08-11 11:34,170.00,6.00,6.90
MYR,2024-08-11 11:56,160.00,8.00,9.20
MYR,2024-08-11 12:08,170.00,8.00,9.20
MYR,2024-08-11 12:25,180.00,9.00,10.35
MYR,2024-08-11 12:56,180.00,9.00,10.35
MYR,2024-08-11 13:53,190.00,9.00,10.35
MYR,2024-08-11 13:56,190.00,7.00,8.05
MYR,2024-08-11 14:56,170.00,6.00,6.90
MYR,2024-08-11 15:49,190.00,9.00,10.35
MYR,2024-08-11 15:56,190.00,11.00,12.65
MYR,2024-08-11 16:28,200.00,12.00,13.80
MYR,2024-08-11 16:56,200.00,10.00,11.50
MYR,2024-08-11 17:52,190.00,6.00,6.90
MYR,2024-08-11 17:56,190.00,6.00,6.90
MYR,2024-08-11 18:08,200.00,7.00,8.05
MYR,2024-08-11 18:56,280.00,5.00,5.75
MYR,2024-08-11 19:56,300.00,4.00,4.60
MYR,2024-08-11 20:56,50.00,4.00,4.60
MYR,2024-08-11 21:31,0.00,0.00,0.00
MYR,2024-08-11 21:56,0.00,0.00,0.00
MYR,2024-08-11 22:17,0.00,0.00,0.00
MYR,2024-08-11 22:56,0.00,0.00,0.00
MYR,2024-08-11 23:56,180.00,3.00,3.45
MYR,2024-08-12 00:56,210.00,3.00,3.45
MYR,2024-08-12 01:56,230.00,4.00,4.60
MYR,2024-08-12 02:56,0.00,0.00,0.00
MYR,2024-08-12 03:48,0.00,0.00,0.00
MYR,2024-08-12 03:56,290.00,4.00,4.60
MYR,2024-08-12 04:56,330.00,4.00,4.60
MYR,2024-08-12 05:56,0.00,0.00,0.00
MYR,2024-08-12 06:56,0.00,0.00,0.00
MYR,2024-08-12 07:56,200.00,3.00,3.45
MYR,2024-08-12 08:56,220.00,3.00,3.45
MYR,2024-08-12 09:56,0.00,0.00,0.00
MYR,2024-08-12 10:56,0.00,0.00,0.00
MYR,2024-08-12 11:25,150.00,7.00,8.05
MYR,2024-08-12 11:56,170.00,8.00,9.20
MYR,2024-08-12 12:33,160.00,8.00,9.20
MYR,2024-08-12 12:56,150.00,8.00,9.20
MYR,2024-08-12 13:56,160.00,10.00,11.50
MYR,2024-08-12 14:56,180.00,8.00,9.20
MYR,2024-08-12 15:56,170.00,9.00,10.35
MYR,2024-08-12 16:56,200.00,12.00,13.80
MYR,2024-08-12 17:56,180.00,9.00,10.35
MYR,2024-08-12 18:56,190.00,8.00,9.20
MYR,2024-08-12 19:56,230.00,4.00,4.60
MYR,2024-08-12 20:10,250.00,3.00,3.45
MYR,2024-08-12 20:40,60.00,7.00,8.05
MYR,2024-08-12 20:49,0.00,0.00,0.00
MYR,2024-08-12 20:56,null,3.00,3.45
MYR,2024-08-12 21:26,130.00,7.00,8.05
MYR,2024-08-12 21:52,100.00,3.00,3.45
MYR,2024-08-12 21:56,120.00,3.00,3.45
MYR,2024-08-12 22:56,20.00,7.00,8.05
MYR,2024-08-12 23:56,50.00,5.00,5.75
MYR,2024-08-13 00:56,null,3.00,3.45
MYR,2024-08-13 01:19,350.00,6.00,6.90
MYR,2024-08-13 01:41,0.00,0.00,0.00
